,MEAN(countries_at_olympic_games.NUM_UNIQUE(medals_won.Event)),ABSOLUTE(MEAN(medals_won.Height)),MIN(countries_at_olympic_games.MEAN(medals_won.Height)),MEAN(medals_won.Height),MEAN(countries_at_olympic_games.COUNT(medals_won)),MEAN(countries_at_olympic_games.SUM(medals_won.Height)),MAX(countries_at_olympic_games.MIN(medals_won.Age)),MEAN(countries_at_olympic_games.SUM(medals_won.Weight)),"PERCENTILE(TREND(medals_won.Height, Year))",MIN(countries_at_olympic_games.SKEW(medals_won.Age)),PERCENTILE(MAX(medals_won.Age)),MAX(countries_at_olympic_games.MEAN(medals_won.Weight)),SKEW(countries_at_olympic_games.SUM(medals_won.Weight)),"TREND(medals_won.Height, Year)",MEAN(countries_at_olympic_games.SKEW(medals_won.Age)),PERCENTILE(NUM_UNIQUE(medals_won.Medal)),MIN(countries_at_olympic_games.COUNT(medals_won)),MEAN(countries_at_olympic_games.MIN(medals_won.Height)),COUNT(medals_won.Medal WHERE sports.Sport = Gymnastics),MEAN(countries_at_olympic_games.MEAN(medals_won.Weight)),MIN(atheletes.Age),MEAN(countries_at_olympic_games.MIN(medals_won.Weight)),ABSOLUTE(NUM_UNIQUE(medals_won.Event)),"TREND(countries_at_olympic_games.SUM(medals_won.Height), Year)",MEAN(countries_at_olympic_games.MEAN(medals_won.Height)),PERCENTILE(SUM(medals_won.Weight)),MEAN(countries_at_olympic_games.MAX(medals_won.Weight)),"TREND(medals_won.Weight, countries_at_olympic_games.Year)","TREND(countries_at_olympic_games.NUM_UNIQUE(medals_won.Event), Year)",PERCENTILE(SKEW(medals_won.Weight)),MAX(countries_at_olympic_games.COUNT(medals_won)),"TREND(countries_at_olympic_games.SKEW(medals_won.Weight), Year)",MEAN(countries_at_olympic_games.MIN(medals_won.Age)),MEAN(countries_at_olympic_games.SUM(medals_won.Age)),PERCENTILE(MIN(medals_won.Height)),MIN(countries_at_olympic_games.SUM(medals_won.Height)),"TREND(countries_at_olympic_games.COUNT(medals_won), Year)",MAX(atheletes.Age),"PERCENTILE(TREND(medals_won.Age, Year))",SKEW(countries_at_olympic_games.SUM(medals_won.Height)),"TREND(countries_at_olympic_games.SUM(medals_won.Weight), Year)",MEAN(medals_won.Weight),"ABSOLUTE(TREND(medals_won.Height, Year))",MIN(countries_at_olympic_games.MAX(medals_won.Height)),MEAN(atheletes.Age),PERCENTILE(SUM(medals_won.Height)),MAX(countries_at_olympic_games.MEAN(medals_won.Height)),MEAN(countries_at_olympic_games.SKEW(medals_won.Height)),SKEW(medals_won.Height),PERCENTILE(MEAN(medals_won.Weight)),PERCENTILE(MIN(medals_won.Weight)),ABSOLUTE(SKEW(medals_won.Height)),"TREND(countries_at_olympic_games.MAX(medals_won.Weight), Year)",MAX(medals_won.Weight),COUNT(medaling_athletes WHERE athlete.Gender = Women),SKEW(countries_at_olympic_games.NUM_UNIQUE(medals_won.Sport)),SKEW(countries_at_olympic_games.MIN(medals_won.Weight)),MIN(countries_at_olympic_games.SUM(medals_won.Weight)),MEAN(countries_at_olympic_games.MEAN(medals_won.Age)),MEAN(countries_at_olympic_games.NUM_UNIQUE(medals_won.Sport)),"PERCENTILE(TREND(medals_won.Weight, Year))",MAX(countries_at_olympic_games.SKEW(medals_won.Height)),PERCENTILE(gdpPppPerCapitaRank),PERCENTILE(SKEW(medals_won.Age)),MEAN(countries_at_olympic_games.MAX(medals_won.Age)),"ABSOLUTE(TREND(medals_won.Age, Year))",NUM_UNIQUE(countries_at_olympic_games.olympic_games.City),"ABSOLUTE(TREND(medals_won.Weight, Year))",SUM(countries_at_olympic_games.MIN(medals_won.Height)),MODE(medals_won.countries_at_olympic_games.Olympic Games ID) = 1.0,ABSOLUTE(MEAN(medals_won.Weight)),"TREND(countries_at_olympic_games.MAX(medals_won.Height), Year)",PERCENTILE(SKEW(medals_won.Height)),MAX(countries_at_olympic_games.SUM(medals_won.Height)),ABSOLUTE(MAX(medals_won.Age)),"TREND(countries_at_olympic_games.SKEW(medals_won.Age), Year)",NUM_UNIQUE(countries_at_olympic_games.MODE(medals_won.Sport)),SKEW(countries_at_olympic_games.NUM_UNIQUE(medals_won.Medal)),PERCENTILE(MAX(medals_won.Weight)),PERCENTILE(NUM_UNIQUE(medals_won.Event)),"TREND(countries_at_olympic_games.MIN(medals_won.Age), Year)",SKEW(countries_at_olympic_games.MAX(medals_won.Height)),PERCENTILE(COUNT(countries_at_olympic_games)),MAX(countries_at_olympic_games.SUM(medals_won.Weight)),ABSOLUTE(populationDensitySqMi),MIN(countries_at_olympic_games.SUM(medals_won.Age)),NUM_UNIQUE(medals_won.Event),populationDensitySqMi,"TREND(countries_at_olympic_games.MAX(medals_won.Age), Year)",ABSOLUTE(SKEW(medals_won.Age)),PERCENTILE(COUNT(medals_won)),SUM(countries_at_olympic_games.MIN(medals_won.Age)),SKEW(countries_at_olympic_games.MAX(medals_won.Age)),SKEW(countries_at_olympic_games.MEAN(medals_won.Weight)),"RATIO(COUNT(athletes WHERE Gender = Men), COUNT(athletes WHERE Gender = Women))","RATIO(COUNT(athletes WHERE Gender = Women), COUNT(athletes.Athelete))",PERCENTILE(MEAN(medals_won.Height))
411,1.6,180.8,176.5,180.8,1.6,180.8,29.0,44.8,0.8684210526315791,1.0709147997038482,0.860655737704918,86.0,-0.4760601204906766,0.0006513435340354594,1.0709147997038482,0.7058823529411765,1.0,181.5,0,74.66666666666667,19.0,74.66666666666667,6.0,-0.01276501131325285,181.875,0.8409090909090909,74.66666666666667,0.0058179329226557145,-0.0001351486853520623,0.9473684210526316,3.0,,25.6,47.6,0.8,0.0,-0.0001351486853520623,29.0,0.022222222222222227,-0.17065355546905564,0.005556354821974303,74.66666666666667,0.0006513435340354594,178.0,24.08333333333333,0.8545454545454545,195.0,,2.0834977546913493,0.6181818181818182,0.8363636363636363,2.0834977546913493,0.0058179329226557145,86.0,0,2.23606797749979,1.7320508075688732,0.0,28.0,1.2,0.9473684210526316,,0.5841584158415841,0.9777777777777776,31.0,0.0010179827017609356,5.0,0.0058179329226557145,726.0,0.0,74.66666666666667,0.0006026544063308709,1.0,353.0,51.0,,4.0,1.2577882373436309,0.4545454545454545,0.4485294117647059,-0.00018964412299402291,2.0,0.8681818181818182,86.0,63.0,25.0,6.0,63.0,-0.001841945792298268,1.8108519341623104,0.8227272727272728,128.0,2.0904154448035768,1.7320508075688732,10.0,0.0,0.8545454545454545
412,1.0,177.0,177.0,177.0,1.0,177.0,28.0,57.0,,,0.2295081967213115,57.0,,,,0.1176470588235294,1.0,177.0,0,57.0,32.0,57.0,1.0,,177.0,0.7545454545454545,57.0,,,,1.0,,28.0,28.0,0.8363636363636363,177.0,,32.0,,,,57.0,,177.0,32.0,0.7727272727272727,177.0,,,0.03636363636363636,0.3909090909090909,,,57.0,0,,,57.0,28.0,1.0,,,,,28.0,,1.0,,177.0,0.0,57.0,,,177.0,28.0,,1.0,,0.01818181818181818,0.11029411764705882,,,0.725,57.0,,28.0,1.0,,,,0.7204545454545455,28.0,,,10.0,0.0,0.5545454545454546
413,2.0,169.5,168.0,169.5,2.0,169.5,27.0,11.333333333333336,0.21052631578947367,-1.7320508075688783,0.5163934426229508,68.0,2.4494897427831783,-0.0006116475162741928,-0.3984156389930261,0.7058823529411765,1.0,169.8,0,68.0,20.0,68.0,9.0,0.014444219227820328,169.8,0.7727272727272727,68.0,,-0.00012337954190938654,,3.0,,21.66666666666667,51.5,0.5636363636363636,0.0,-0.00012337954190938654,20.0,0.5111111111111111,-0.06342305209925769,0.003795389717783986,68.0,0.0006116475162741928,168.0,20.0,0.8590909090909091,175.0,,2.067150270486408,0.24545454545454545,0.7909090909090909,2.067150270486408,,68.0,0,0.8573214099741123,,0.0,24.41666666666667,1.6666666666666667,,,0.4950495049504951,0.3555555555555556,26.5,8.525336080927355e-05,6.0,,849.0,0.0,68.0,-0.0006000768848508715,0.9736842105263158,336.0,35.0,,4.0,0.9682458365518546,0.10909090909090907,0.5588235294117647,0.00018800692100477958,1.8383814285436704,0.8795454545454545,68.0,157.0,19.0,9.0,157.0,-0.0004318283966828527,0.5175549102360795,0.8613636363636363,130.0,0.4016046786427816,,10.0,0.0,0.13636363636363635
414,1.6666666666666667,173.33333333333337,170.0,173.33333333333337,1.6666666666666667,173.33333333333337,26.0,71.33333333333333,0.9736842105263158,-1.0902905798280054,0.2704918032786885,73.0,-1.732050807568863,0.0034223134839151256,-1.0902905798280054,0.1176470588235294,1.0,173.33333333333337,0,71.33333333333333,19.0,71.33333333333333,4.0,0.0034223134839151256,173.33333333333337,0.8340909090909091,71.33333333333333,-0.0017111567419575628,0.0,0.05263157894736842,3.0,,23.33333333333333,41.66666666666666,0.6454545454545455,170.0,0.0,19.0,0.8,1.732050807568863,-0.0017111567419575628,71.33333333333333,0.0034223134839151256,170.0,19.0,0.8363636363636363,180.0,,1.732050807568863,0.3636363636363637,0.7909090909090909,1.732050807568863,-0.0017111567419575628,73.0,0,1.732050807568877,-1.732050807568863,68.0,25.22222222222223,1.6666666666666667,0.15789473684210525,,0.7475247524752475,0.06666666666666668,26.66666666666667,0.0003422313483915127,3.0,0.0017111567419575628,520.0,0.0,71.33333333333333,0.0034223134839151256,0.9473684210526316,180.0,29.0,,2.0,0.0,0.18181818181818185,0.38235294117647056,0.0003422313483915127,1.732050807568863,0.8272727272727273,73.0,,25.0,4.0,,0.00034223134839151266,1.260025587851429,0.8022727272727272,70.0,1.2933427807333906,-1.732050807568863,10.0,0.0,0.2
415,1.0,175.0,175.0,175.0,1.0,175.0,22.0,63.0,,,0.04098360655737705,63.0,,,,0.1176470588235294,1.0,175.0,0,63.0,26.0,63.0,1.0,,175.0,0.759090909090909,63.0,,,,1.0,,22.0,22.0,0.8,175.0,,26.0,,,,63.0,,175.0,26.0,0.7681818181818182,175.0,,,0.09090909090909093,0.6363636363636364,,,63.0,0,,,63.0,22.0,1.0,,,,,22.0,,1.0,,175.0,0.0,63.0,,,175.0,22.0,,1.0,,0.054545454545454536,0.11029411764705882,,,0.725,63.0,258.8,22.0,1.0,258.8,,,0.7204545454545455,22.0,,,10.0,0.0,0.3636363636363637
416,6.7,178.25806451612902,170.0,178.25806451612902,7.2,552.6,32.0,244.3,0.4615384615384616,-0.8089268006647644,0.5967741935483871,104.0,1.4965429366973992,-7.96729065038444e-06,0.3159987944537229,0.7142857142857143,2.0,170.25,66,83.61296296296297,16.0,74.0,43.0,0.07147711853212774,177.8125,0.9409090909090908,97.55555555555556,-0.0005141319568725709,0.00030020293718553746,0.7179487179487181,12.0,0.00017616779224997425,22.8,190.7,0.2844827586206897,0.0,0.00020653962078364982,37.0,0.3043478260869565,1.3148953216856671,0.032198566230772004,81.43333333333334,7.96729065038444e-06,170.0,25.03448275862069,0.9409090909090908,182.0,-0.7978032210961313,-0.3490486937558156,0.8448275862068966,0.456896551724138,0.3490486937558156,0.0027057229462626948,128.0,13,0.8171699101917843,1.1050185541910642,0.0,27.12460317460318,3.9,0.20512820512820512,0.14664365860208387,,0.4782608695652174,32.2,0.0001638871878905866,10.0,0.0005141319568725709,1362.0,0.0,81.43333333333334,0.0007447298524746121,0.3333333333333333,1770.0,40.0,7.915243759429666e-05,7.0,-1.1785113019775793,0.8793103448275862,0.7714285714285715,-0.00022575260876352423,-0.6239540699579563,0.9272727272727272,781.0,,68.0,43.0,,-0.00010567143388930926,0.7849012342270936,0.9181818181818182,228.0,0.9597988416615706,0.411280672790696,1.2307692307692308,0.4482758620689655,0.7068965517241379
417,58.0,173.88235294117646,173.03797468354432,173.88235294117646,68.75,8868.0,19.0,3953.625,0.2564102564102564,0.3190208653839085,0.7419354838709677,75.1554054054054,-0.4660286778647361,-0.00027452854408757595,0.7021475928962135,0.7142857142857143,50.0,158.5,146,74.25502430921684,15.0,52.25,110.0,2.609034907597535,174.412909586802,0.9954545454545456,128.875,0.00027514531743375856,0.00410677618069815,0.9743589743589745,79.0,0.0002182512360695496,18.5,1853.75,0.16379310344827586,2643.0,0.0054072553045859,41.0,0.32608695652173914,-0.369787178833419,1.042128678986995,74.24647887323944,0.00027452854408757595,188.0,25.47872340425532,0.9954545454545456,176.2,-0.05954394731239768,-0.061662232092991535,0.5862068965517241,0.10344827586206896,0.061662232092991535,0.011464750171115671,163.0,49,0.0,1.4430588355316425,1416.0,27.09166196259551,12.5,0.6153846153846154,0.004916572800645822,,0.5869565217391305,39.75,0.00016186239398593253,4.0,0.00027514531743375856,634.0,0.0,74.24647887323944,0.0006160164271047226,0.4615384615384616,13670.0,46.0,1.992028953111268e-05,1.0,0.0,1.0,0.9428571428571428,5.097606064162777e-20,0.7528371991317256,0.8340909090909091,5813.0,,1427.0,110.0,,-0.0010266940451745376,0.9075048814813388,0.9818181818181818,74.0,0.8751235036805636,0.5572129782254949,2.8367346938775517,0.26063829787234044,0.3103448275862069
418,,,,,,,,,,,,,,,,,,,0,,16.0,,,,,0.3704545454545455,,,,,,,,,,,,38.0,,,,,,,24.215686274509807,0.3704545454545455,,,,,,,,,16,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.3431818181818182,,,,,,,,0.3431818181818182,0.0,,,2.1875,0.3137254901960784,
419,8.222222222222221,165.06349206349208,161.77777777777774,165.06349206349208,10.0,1155.4444444444443,29.0,431.0,0.2307692307692308,-0.9352195295828316,0.5967741935483871,63.7,1.0967710978367673,-0.00040513786622285,0.4372282968227976,0.7142857142857143,1.0,155.625,54,60.526240079365074,19.0,52.375,38.0,0.14578403572243406,165.1994543650794,0.9590909090909092,72.25,0.00020199705567659472,0.0007985398129135294,1.0,20.0,0.0002954198598519395,20.444444444444443,229.55555555555557,0.05172413793103448,0.0,0.0008311332746651021,35.0,0.7608695652173914,0.9756362565911584,0.056033049770216066,61.57142857142857,0.00040513786622285,162.0,24.417910447761198,0.9590909090909092,170.83333333333334,0.0924493990896975,0.2898426018679738,0.10344827586206896,0.03448275862068965,0.2898426018679738,0.0018093998104232664,102.0,12,2.1651739690672738,-0.5566797284604562,0.0,24.27156084656085,3.0,0.5641025641025641,1.7320508075688839,0.2475247524752475,0.5652173913043478,30.33333333333333,0.00027900615056572617,9.0,0.00020199705567659472,1245.0,0.0,61.57142857142857,0.0006981375561298997,0.6923076923076923,3281.0,40.0,7.10898217843518e-05,4.0,-0.8247860988423232,0.6896551724137931,0.7214285714285714,-0.00046119748378475276,-0.7378575547737501,0.9113636363636364,1274.0,,29.0,38.0,,0.0005182360418500047,0.8927972588320933,0.9409090909090908,184.0,0.9742225659968862,-0.8497897077963792,4.583333333333333,0.1791044776119403,0.03448275862068965
420,1.1111111111111112,166.2,162.0,166.2,1.1111111111111112,92.33333333333331,31.0,25.555555555555557,0.4871794871794872,,0.3387096774193548,65.0,0.3207354853730395,1.711156741957568e-05,,0.3142857142857143,1.0,166.2,0,57.5,21.0,57.5,3.0,0.007191371257079676,166.2,0.8318181818181818,57.5,0.001994719859196245,-3.5351370053628786e-05,0.5641025641025641,2.0,,25.33333333333333,28.0,0.3362068965517241,0.0,-3.5351370053628786e-05,36.0,0.6521739130434783,-0.2674488525422022,0.0030488676279230693,57.5,1.711156741957568e-05,162.0,25.6,0.8454545454545455,170.0,,-0.4606777798013788,0.03448275862068965,0.2844827586206897,0.4606777798013788,0.001994719859196245,65.0,0,0.0,0.8545630383279712,0.0,25.33333333333333,1.0,0.9230769230769232,,0.7673267326732673,0.17391304347826084,25.33333333333333,0.000198685576429693,9.0,0.001994719859196245,831.0,1.0,57.5,1.711156741957568e-05,0.28205128205128205,170.0,31.0,,2.0,0.0,0.07758620689655173,0.3357142857142857,0.00025272468804296317,-0.4606777798013788,0.9113636363636364,65.0,,21.0,3.0,,0.00025272468804296317,0.2298223212389349,0.8409090909090909,228.0,0.0983509448571853,0.8545630383279712,10.0,0.0,0.05172413793103448
421,2.75,177.0,168.0,177.0,2.75,265.5,37.0,109.5,0.8974358974358975,0.8099238707340582,0.532258064516129,83.0,1.7404604384182272,0.0007374396856981205,1.5271508592420586,0.7142857142857143,1.0,172.2,17,79.44,19.0,71.4,14.0,0.045942812443252455,177.45999999999995,0.8954545454545455,90.0,0.00011407711613050408,7.682744555727834e-05,0.5384615384615384,5.0,,25.25,73.125,0.4224137931034483,0.0,7.682744555727834e-05,36.0,0.15217391304347827,1.3270981840819058,0.02032435150651636,79.63636363636364,0.0007374396856981205,172.0,25.724137931034484,0.8909090909090909,184.5,1.5706220170195138,0.9521158956346584,0.8103448275862069,0.456896551724138,0.9521158956346584,0.003490759753593429,110.0,2,0.0,0.058283792701624475,0.0,27.09375,2.0,0.5128205128205128,1.5706220170195138,,0.6739130434782609,30.25,0.0003282627219265532,8.0,0.00011407711613050408,861.0,0.0,79.63636363636364,0.0028062970568104037,0.9230769230769232,889.0,37.0,-6.106268588152068e-05,4.0,0.6153557179830177,0.7931034482758621,0.6071428571428571,-0.0005517607453659082,-0.04678979883707834,0.8954545454545455,411.0,,37.0,14.0,,-0.00018159214404447611,1.0996078239125229,0.8818181818181818,202.0,-0.07039313275437037,-1.0347425058870172,13.5,0.06896551724137931,0.5431034482758621
422,14.0,175.76219512195118,171.9230769230769,175.76219512195118,17.666666666666668,2402.083333333333,24.0,965.7916666666665,0.3333333333333333,-0.20575279705556834,0.8870967741935484,82.625,0.3002439560695108,-0.00012595953345712478,0.6440986122646409,0.7142857142857143,5.0,165.91666666666666,98,72.48193237522281,20.0,58.41666666666666,91.0,-0.07558926389646609,175.985273529575,0.990909090909091,96.66666666666669,-0.0002791502978384005,-0.00042219194381009034,0.9487179487179488,37.0,-1.6235915965022674e-05,20.666666666666668,488.5,0.2844827586206897,706.0,-0.0007383789839795517,27.0,0.4782608695652174,0.16167039229764082,-0.03479679499656855,71.98447204968943,0.00012595953345712478,182.0,24.5,0.990909090909091,179.2,0.004865030713130293,0.20686682952948007,0.4482758620689655,0.3103448275862069,0.20686682952948007,-0.0011235605950530435,130.0,0,0.15155286641242888,0.5982791437549799,330.5,27.318227869771984,4.583333333333333,0.3076923076923077,1.1618005292269789,0.19801980198019806,0.6304347826086957,37.75,2.1610518140660204e-05,11.0,0.0002791502978384005,1991.0,0.0,71.98447204968943,-9.778038525471791e-05,0.6666666666666666,4544.0,52.0,-4.197497561301664e-05,5.0,-3.4641016151377526,0.8965517241379308,0.9,0.00011697092815517656,-0.18290815071138194,0.9477272727272728,1829.5,41.0,126.0,91.0,41.0,-0.0004537192642894152,1.0743916735030512,0.9727272727272728,248.0,0.976143401452082,1.2244008918937397,10.0,0.0,0.4310344827586207
423,6.833333333333332,176.625,165.0,176.625,7.0,353.25,27.0,130.29166666666666,0.6923076923076923,-2.0,0.8064516129032258,80.0,2.0889935899570546,0.000212636389257962,0.5349295408518837,0.7142857142857143,1.0,165.33333333333334,12,73.05555555555556,19.0,60.6,55.0,0.044606480511437965,174.20925925925926,0.9318181818181818,92.5,0.0005776982163019122,0.00012804574259546382,0.6410256410256411,14.0,5.685296569559076e-05,19.08333333333333,181.33333333333331,0.1206896551724138,0.0,0.00011873332495215744,29.0,0.2826086956521739,1.6610628753102812,0.018659756852775333,74.45238095238095,0.000212636389257962,173.0,23.42857142857143,0.9363636363636364,180.88888888888889,-0.5438177448882159,-0.11750129714017706,0.6206896551724138,0.06896551724137931,0.11750129714017706,0.002101114230771023,120.0,2,-0.04613630186931055,1.3991899732829598,0.0,25.19055944055944,4.166666666666667,0.6923076923076923,0.4393910309581876,,0.6521739130434783,34.583333333333336,0.00021252003939959768,10.0,0.0005776982163019122,992.0,0.0,74.45238095238095,0.0006007166727060433,0.38461538461538464,1628.0,49.0,3.701273203559963e-05,7.0,-0.3825544977452632,0.8534482758620692,0.8142857142857143,-6.285881909231867e-05,0.8948635279570148,0.9477272727272728,712.0,,21.0,55.0,,-0.00021884181461770204,1.0992624793844257,0.9272727272727272,229.0,-0.06707051084352084,0.4808655169858429,6.0,0.14285714285714285,0.5172413793103449
424,6.916666666666668,177.5,172.0,177.5,7.583333333333332,946.6666666666665,28.0,310.2916666666667,0.35897435897435903,-1.73205080756888,0.9516129032258064,92.0,1.4945307552511806,-8.472063160093998e-05,0.7285303570089128,0.7142857142857143,1.0,170.0909090909091,0,73.81628787878788,14.0,67.36363636363636,41.0,0.07664559092560465,177.34837344028514,0.9545454545454546,79.31818181818181,-0.00012824902478372592,0.00046205647451470506,0.2564102564102564,24.0,-1.7103216194001725e-05,19.75,167.91666666666666,0.21551724137931036,0.0,0.0005388454340716466,36.0,0.5,1.3415729925021058,0.029973774138740944,71.60576923076924,8.472063160093998e-05,172.0,22.775510204081634,0.9636363636363636,184.66666666666663,-0.2297854104128152,-0.341329617578764,0.4310344827586207,0.25,0.341329617578764,0.00015816984416296872,92.0,10,0.406201920231798,0.8461497808819817,0.0,23.4269880174292,3.0,0.4358974358974359,1.7320508075689067,0.1782178217821782,1.0,31.08333333333333,4.894010432106117e-05,11.0,0.00012824902478372592,1871.0,0.0,71.60576923076924,0.00016329690556209255,0.35897435897435903,2998.0,59.0,0.00011875005243423039,3.0,-0.7193330244052476,0.5431034482758621,0.75,-0.00021447898041136108,-0.547699757829949,0.9477272727272728,1141.0,,24.0,41.0,,0.0008982966860543467,2.7133958965809213,0.9454545454545454,237.0,1.9538959136085725,0.5718434771514497,3.9,0.20408163265306126,0.5862068965517241
425,20.076923076923077,177.9673913043478,174.5,177.9673913043478,23.30769230769231,1259.4615384615386,38.0,473.76923076923083,0.4358974358974359,-2.0,1.0,82.0,0.8165871548198675,-1.0610011894330612e-05,0.6085983425310147,0.7142857142857143,1.0,170.91666666666666,124,73.68263888888889,21.0,62.75,126.0,-0.005078121103236746,178.1512566137566,0.9818181818181818,88.83333333333331,-0.000197467124553622,-0.0003042592758854491,0.6666666666666666,60.0,2.5107940933657304e-06,20.53846153846154,691.1538461538463,0.3793103448275862,0.0,-0.0005958075613981059,27.0,0.6739130434782609,0.8691568209051805,0.0021196783186223696,73.32142857142857,1.0610011894330612e-05,178.0,24.222222222222218,0.9772727272727272,185.0,-0.15884974640059124,0.1613081839223739,0.5517241379310345,0.4051724137931034,0.1613081839223739,-0.000426761120691152,110.0,0,-0.5911761948556467,1.1422708719229484,0.0,29.713803232802054,7.769230769230768,0.3333333333333333,2.3156653609865576,0.16336633663366334,0.8043478260869565,46.69230769230769,0.0002151527819552025,11.0,0.000197467124553622,2051.0,0.0,73.32142857142857,-0.00041259667235986114,0.6410256410256411,3221.0,72.0,-9.955929048644971e-05,5.0,-3.605551275463987,0.7931034482758621,0.9571428571428572,0.00040739528637861306,-1.0355836215545626,0.9659090909090908,1114.0,65.0,19.0,126.0,65.0,-0.0001739313999112483,1.3421754736827631,0.9863636363636364,267.0,0.03615832221941346,0.2005388744290605,10.0,0.0,0.6206896551724138
426,11.857142857142858,177.6923076923077,166.5,177.6923076923077,13.142857142857142,990.0,22.0,422.6428571428572,0.20512820512820512,-0.5345701870407638,0.7741935483870968,83.0,1.4405040482061058,-0.00041865708829794097,0.6925980740219256,0.7142857142857143,4.0,173.38461538461542,89,75.36798245614035,18.0,66.66666666666667,87.0,0.10641388403951543,179.97287449392712,0.9727272727272728,86.83333333333331,-0.00017416241792394648,0.0007387728848932691,0.8461538461538461,32.0,2.7891423493783862e-05,19.571428571428573,352.21428571428567,0.07758620689655173,0.0,0.0008167793716681943,34.0,0.5869565217391305,1.4625893942329675,0.045248689258812994,76.84415584415585,0.00041865708829794097,178.0,26.17283950617284,0.968181818181818,187.0,-0.2512782030465786,-0.655628176751537,0.7413793103448276,0.10344827586206896,0.655628176751537,0.0011989390577235779,140.0,11,-0.13842640923568206,-0.08320494024984308,0.0,26.022064339169603,5.928571428571429,0.38461538461538464,0.1253848671329644,0.35148514851485146,0.5,35.5,0.00010305868355357515,12.0,0.00017416241792394648,2254.0,0.0,76.84415584415585,0.00022046364016232265,0.2564102564102564,3358.0,48.0,-4.097650305801057e-06,5.0,-3.741657386773936,0.9482758620689656,0.8857142857142857,-4.4359040314057126e-05,0.6353575751867441,0.9840909090909092,1529.5,274.4,88.0,87.0,274.4,0.0005835171411630043,0.8084360714915778,0.9636363636363636,274.0,-0.5010530218945893,-1.9103014494323145,6.363636363636362,0.13580246913580246,0.603448275862069
427,18.428571428571427,173.7,168.22222222222226,173.7,22.642857142857146,1116.642857142857,21.0,376.71428571428567,0.7435897435897436,-0.5297330486982638,0.935483870967742,83.0,0.4341752060329915,0.000280002984857894,0.6715848170871278,0.7142857142857143,5.0,165.9230769230769,44,71.2673076923077,19.0,59.07692307692307,138.0,0.031055417549176394,173.88691650230115,0.968181818181818,85.23076923076924,-6.133607549802352e-05,-0.0006100296116088367,0.41025641025641024,84.0,5.152377312143089e-05,17.857142857142858,604.0,0.1896551724137931,0.0,-0.0011660764336749092,48.0,0.3478260869565217,0.40608662987255867,0.01841471767557076,71.27027027027026,0.000280002984857894,170.0,25.703703703703702,0.9727272727272728,180.0,0.4898859739025882,0.3588669024904665,0.3965517241379311,0.10344827586206896,0.3588669024904665,0.0004175318989543844,100.0,2,1.028049886429174,0.16883624449231305,0.0,26.627638926141163,8.357142857142858,0.4615384615384616,1.9319219694363088,,0.6086956521739131,42.214285714285715,0.00013993824008683278,12.0,6.133607549802352e-05,2157.0,1.0,71.27027027027026,0.00045502127562350623,0.7179487179487181,2240.0,58.0,-2.5953902463587e-06,5.0,-2.29482106136921,0.6724137931034483,0.9714285714285714,1.7633487394793154e-05,-0.6083692397482932,0.9840909090909092,828.0,,129.0,138.0,,-0.00014573743385855252,1.0641355603161191,0.990909090909091,250.0,-0.2610467471973747,0.8838667653796496,12.5,0.07407407407407407,0.27586206896551724
428,6.7857142857142865,176.41666666666663,170.0,176.41666666666663,6.857142857142858,302.42857142857144,23.0,100.5,0.8717948717948718,-0.9352195295828262,0.8064516129032258,85.0,1.770077880108737,0.0007178990928902421,0.624890023310998,0.7142857142857143,3.0,172.375,98,80.08333333333333,16.0,76.0,67.0,0.03390258013461569,175.59375,0.9272727272727272,84.5,-0.00038598458181781904,-2.776146840348271e-05,0.20512820512820512,15.0,,19.857142857142858,184.14285714285717,0.6120689655172413,0.0,-3.5744203519338584e-05,52.0,0.5434782608695652,1.2764416159878202,0.014542492895925184,78.16666666666667,0.0007178990928902421,170.0,27.1875,0.9318181818181818,182.0,0.122958298305876,0.035505309729546124,0.7931034482758621,0.8620689655172413,0.035505309729546124,-6.318117201074079e-05,85.0,0,1.3932834658016544,0.8149701742024982,0.0,26.53416821273964,4.214285714285714,0.2307692307692308,0.7133400736362734,0.19801980198019806,0.7826086956521741,37.714285714285715,6.116383553333655e-05,12.0,0.00038598458181781904,1379.0,0.0,78.16666666666667,0.0009601490607650768,0.4871794871794872,1082.0,49.0,2.6556688893695094e-05,8.0,-1.5656239814139419,0.4482758620689655,0.8714285714285714,-3.0737868639042816e-05,-0.5194404249787795,0.9840909090909092,466.0,,56.0,67.0,,0.0003488439261891652,1.3326577101111552,0.95,278.0,-0.001730863083750292,0.7697639981191541,10.0,0.0,0.5
